HOSPITAL_ID,PAYOR1,APRDRG,SEVERITY,PATS,PWC,TD,TC,XC,XD
51,2,952,1,2,2,3,28396,14198,1.5
51,2,952,2,4,4,18,215307,53826.75,4.5
51,2,952,3,3,3,15,179817,59939,5
51,2,952,4,2,2,24,200925,100462.5,12
51,2,955,0,5,5,21,159019,31803.8,4.2
51,2,956,0,601,601,1728,8171148,13595.9201,2.88
51,3,5,4,2,2,56,761135,380567.5,28
51,3,21,3,1,1,3,73853,73853,3
51,3,24,4,1,1,16,193241,193241,16
51,3,41,4,1,1,3,51507,51507,3
51,3,52,3,1,1,5,37823,37823,5
51,3,53,1,1,1,2,15497,15497,2
51,3,53,3,1,1,4,31655,31655,4
51,3,58,2,1,1,3,28639,28639,3
51,3,92,1,1,1,2,41531,41531,2
51,3,110,2,1,1,1,9898,9898,1
51,3,114,2,1,1,5,36583,36583,5
51,3,115,2,2,2,3,77690,38845,1.5
51,3,133,3,4,4,12,91219,22804.75,3
51,3,134,4,1,1,4,37536,37536,4
51,3,135,3,1,1,2,23823,23823,2
51,3,136,3,1,1,2,39791,39791,2
51,3,137,2,1,1,4,47158,47158,4
51,3,139,3,2,2,11,58832,29416,5.5
51,3,140,4,1,1,7,58060,58060,7
51,3,141,4,1,1,4,101407,101407,4
51,3,143,3,1,1,1,27361,27361,1
51,3,144,1,1,1,5,16677,16677,5
51,3,171,1,1,1,2,91384,91384,2
51,3,174,2,1,1,3,83680,83680,3
51,3,174,3,1,1,10,129025,129025,10
51,3,174,4,1,1,4,193644,193644,4
51,3,175,1,2,2,4,167893,83946.5,2
51,3,181,3,1,1,7,127749,127749,7
51,3,182,2,3,3,5,97071,32357,1.67
51,3,190,3,2,2,10,70961,35480.5,5
51,3,192,1,1,1,3,34313,34313,3
51,3,192,2,2,2,10,81307,40653.5,5
51,3,192,3,1,1,6,42774,42774,6
51,3,192,4,1,1,6,61140,61140,6
51,3,194,1,1,1,4,22072,22072,4
51,3,194,2,7,7,8,39897,5699.5714,1.14
51,3,194,3,5,5,32,239034,47806.8,6.4
51,3,194,4,3,3,27,193368,64456,9
51,3,196,3,1,1,1,27235,27235,1
51,3,199,2,1,1,1,3208,3208,1
51,3,199,3,1,1,1,11844,11844,1
51,3,199,4,2,2,29,169517,84758.5,14.5
51,3,203,1,1,1,2,11757,11757,2
51,3,220,2,1,1,4,90835,90835,4
51,3,224,2,1,1,7,62165,62165,7
51,3,227,3,1,1,11,118917,118917,11
51,3,229,2,1,1,5,51680,51680,5
51,3,230,1,1,1,5,53532,53532,5
51,3,230,2,2,2,22,289915,144957.5,11
51,3,230,4,1,1,5,124019,124019,5
51,3,231,1,1,1,5,75324,75324,5
51,3,231,2,1,1,2,65191,65191,2
51,3,233,1,1,1,5,49768,49768,5
51,3,234,1,2,2,3,74861,37430.5,1.5
51,3,240,2,1,1,4,36012,36012,4
51,3,241,2,1,1,1,12817,12817,1
51,3,241,3,1,1,3,50589,50589,3
51,3,243,3,1,1,3,15273,15273,3
51,3,244,1,1,1,2,14086,14086,2
51,3,244,2,1,1,5,51410,51410,5
51,3,245,1,1,1,2,15029,15029,2
51,3,245,2,1,1,2,22714,22714,2
51,3,247,1,1,1,3,16850,16850,3
51,3,247,2,1,1,4,31082,31082,4
51,3,248,3,1,1,3,15900,15900,3
51,3,249,2,1,1,2,14973,14973,2
51,3,253,2,2,2,5,108260,54130,2.5
51,3,253,3,1,1,8,73311,73311,8
51,3,254,1,1,1,6,34023,34023,6
51,3,254,2,1,1,2,12522,12522,2
51,3,254,3,2,2,7,57458,28729,3.5
51,3,263,1,2,2,6,94129,47064.5,3
51,3,263,2,2,2,12,130221,65110.5,6
51,3,279,3,1,1,3,20906,20906,3
51,3,280,3,3,3,10,69052,23017.3333,3.33
51,3,281,3,2,2,8,46502,23251,4
51,3,282,1,3,3,8,51884,17294.6667,2.67
51,3,282,2,4,4,17,139328,34832,4.25
51,3,282,3,1,1,6,44176,44176,6
51,3,282,4,1,1,13,104124,104124,13
51,3,283,3,1,1,3,23978,23978,3
51,3,301,2,2,2,3,109617,54808.5,1.5
51,3,302,1,1,1,4,98691,98691,4
51,3,304,1,1,1,4,104225,104225,4
51,3,304,3,1,1,5,203263,203263,5
51,3,305,2,1,1,10,94348,94348,10
51,3,305,3,2,2,37,197677,98838.5,18.5
51,3,308,2,1,1,4,115695,115695,4
51,3,309,2,1,1,4,56893,56893,4
51,3,310,2,1,1,9,113116,113116,9
51,3,313,1,2,2,9,158901,79450.5,4.5
51,3,313,2,1,1,15,164446,164446,15
51,3,314,2,2,2,8,132148,66074,4
51,3,314,4,1,1,12,314157,314157,12
51,3,315,1,2,2,5,92107,46053.5,2.5
51,3,315,2,1,1,6,64847,64847,6
51,3,320,1,1,1,2,53286,53286,2
51,3,344,1,1,1,3,33368,33368,3
51,3,347,1,1,1,6,34725,34725,6
51,3,351,2,1,1,4,13762,13762,4
51,3,364,1,1,1,1,72472,72472,1
51,3,364,2,1,1,3,34366,34366,3
51,3,382,1,1,1,1,8699,8699,1
51,3,383,2,1,1,7,66583,66583,7
51,3,404,2,1,1,2,47775,47775,2
51,3,405,2,1,1,3,64072,64072,3
51,3,420,2,1,1,4,18484,18484,4
51,3,420,3,1,1,3,24211,24211,3
51,3,421,2,1,1,3,23183,23183,3
51,3,425,2,62,62,63,242235,3907.0161,1.02
51,3,425,3,5,5,5,25737,5147.4,1
51,3,426,2,2,2,8,41787,20893.5,4
51,3,426,3,1,1,5,34847,34847,5
51,3,427,2,1,1,3,18237,18237,3
51,3,442,1,1,1,2,57143,57143,2
51,3,442,2,1,1,5,95713,95713,5
51,3,443,1,1,1,1,48243,48243,1
51,3,443,2,1,1,4,49278,49278,4
51,3,443,3,1,1,3,44667,44667,3
51,3,465,2,1,1,3,32199,32199,3
51,3,468,2,1,1,2,7802,7802,2
51,3,468,3,1,1,2,14058,14058,2
51,3,469,1,1,1,1,10893,10893,1
51,3,469,2,4,4,12,62371,15592.75,3
51,3,469,3,1,1,6,36252,36252,6
51,3,470,2,81,81,87,325145,4014.1358,1.07
51,3,470,3,3,3,3,11878,3959.3333,1
51,3,480,1,2,2,8,149672,74836,4
51,3,482,2,1,1,6,54793,54793,6
51,3,500,3,1,1,4,29406,29406,4
51,3,501,2,1,1,4,21047,21047,4
51,3,512,1,1,1,2,60390,60390,2
51,3,513,1,5,5,11,256742,51348.4,2.2
51,3,513,2,1,1,2,46266,46266,2
51,3,519,1,3,3,3,165672,55224,1
51,3,540,1,7,7,21,198283,28326.1429,3
51,3,540,2,1,1,3,27969,27969,3
51,3,541,2,2,2,5,87840,43920,2.5
51,3,542,2,1,1,3,21622,21622,3
51,3,560,1,18,18,48,342435,19024.1667,2.67
51,3,560,2,8,8,21,149613,18701.625,2.63
51,3,560,3,4,4,8,51204,12801,2
51,3,561,3,1,1,5,25166,25166,5
51,3,563,1,1,1,4,20754,20754,4
51,3,564,1,1,1,1,10342,10342,1
51,3,566,1,3,3,8,36288,12096,2.67
51,3,566,2,6,6,16,55407,9234.5,2.67
51,3,566,4,1,1,7,46233,46233,7
51,3,663,1,1,1,2,8369,8369,2
51,3,680,3,1,1,12,148809,148809,12
51,3,681,1,1,1,7,119905,119905,7
51,3,695,2,1,1,4,14287,14287,4
51,3,696,2,1,1,4,32013,32013,4
51,3,710,2,1,1,7,60181,60181,7
51,3,710,3,3,3,25,257862,85954,8.33
51,3,710,4,1,1,17,185507,185507,17
51,3,720,1,2,2,12,83940,41970,6
51,3,720,2,1,1,2,18358,18358,2
51,3,720,3,7,7,59,356883,50983.2857,8.43
51,3,720,4,7,7,82,771600,110228.5714,11.71
51,3,750,1,1,1,1,4817,4817,1
51,3,750,2,1,1,41,103981,103981,41
51,3,751,1,1,1,4,9999,9999,4
51,3,751,2,2,2,16,37469,18734.5,8
51,3,775,2,1,1,4,21555,21555,4
51,3,775,3,3,3,33,162422,54140.6667,11
51,3,812,3,1,1,1,4557,4557,1
51,3,813,2,1,1,1,13803,13803,1
51,3,816,4,1,1,1,69541,69541,1
51,3,842,4,1,1,16,548024,548024,16
51,3,861,2,1,1,3,11552,11552,3
51,3,890,3,1,1,7,46602,46602,7
51,3,911,3,1,1,23,219252,219252,23
51,3,912,4,1,1,6,216073,216073,6
51,3,930,3,1,1,13,72777,72777,13
51,3,950,2,1,1,4,93261,93261,4
51,3,951,2,1,1,2,53170,53170,2
51,3,952,3,1,1,8,70272,70272,8
51,3,956,0,1,1,1,14140,14140,1
51,4,4,4,7,7,200,7965137,1137876.714,28.57
51,4,5,2,1,1,19,305938,305938,19
51,4,5,3,1,1,17,296683,296683,17
51,4,5,4,4,4,108,2091185,522796.25,27
51,4,20,4,3,3,30,672036,224012,10
51,4,21,1,4,4,15,311337,77834.25,3.75
51,4,21,2,5,5,22,533696,106739.2,4.4
51,4,21,3,2,2,27,536371,268185.5,13.5
51,4,21,4,3,3,38,682729,227576.3333,12.67
51,4,23,2,1,1,5,162102,162102,5
51,4,23,3,1,1,7,165019,165019,7
51,4,24,3,3,3,21,465767,155255.6667,7
51,4,24,4,1,1,7,146611,146611,7
51,4,26,1,1,1,3,60583,60583,3
51,4,29,3,1,1,14,159122,159122,14
51,4,30,2,1,1,3,105250,105250,3
51,4,30,3,2,2,9,235321,117660.5,4.5
51,4,40,3,2,2,15,150807,75403.5,7.5
51,4,41,1,1,1,1,12965,12965,1
51,4,41,4,1,1,10,36819,36819,10
51,4,42,2,1,1,11,52389,52389,11
51,4,43,1,1,1,6,31168,31168,6
51,4,43,2,1,1,3,28913,28913,3
51,4,44,3,2,2,16,136284,68142,8
51,4,44,4,6,6,67,981246,163541,11.17
51,4,45,2,7,7,21,244410,34915.7143,3
51,4,45,3,5,5,33,323290,64658,6.6
51,4,45,4,2,2,15,288942,144471,7.5
51,4,48,1,1,1,1,38521,38521,1
51,4,49,3,1,1,7,47933,47933,7
51,4,49,4,1,1,66,318550,318550,66
51,4,50,2,1,1,36,207405,207405,36
51,4,51,2,2,2,5,32942,16471,2.5
51,4,52,2,1,1,1,25032,25032,1
51,4,52,3,2,2,10,103686,51843,5
51,4,52,4,2,2,8,121233,60616.5,4
51,4,53,2,1,1,3,23042,23042,3
51,4,53,3,1,1,7,51180,51180,7
51,4,53,4,1,1,5,41372,41372,5
51,4,54,1,2,2,9,74171,37085.5,4.5
51,4,54,2,1,1,1,38636,38636,1
51,4,55,1,3,3,4,76630,25543.3333,1.33
51,4,55,2,1,1,7,66853,66853,7
51,4,55,3,2,2,8,202776,101388,4
51,4,55,4,1,1,1,79389,79389,1
51,4,57,1,1,1,2,25021,25021,2
51,4,57,2,2,2,5,100513,50256.5,2.5
51,4,58,1,1,1,9,46889,46889,9
51,4,73,1,2,2,14,103777,51888.5,7
51,4,73,2,3,3,15,238560,79520,5
51,4,73,3,1,1,6,142551,142551,6
51,4,73,4,1,1,8,114961,114961,8
51,4,82,1,3,3,12,47611,15870.3333,4
51,4,82,2,3,3,14,87369,29123,4.67
51,4,82,3,1,1,2,45891,45891,2
51,4,89,3,1,1,8,141113,141113,8
51,4,92,4,1,1,32,310737,310737,32
51,4,98,1,1,1,1,24995,24995,1
51,4,98,2,2,2,11,94345,47172.5,5.5
51,4,113,4,1,1,1,13381,13381,1
51,4,114,1,1,1,1,8586,8586,1
51,4,115,2,3,3,7,117239,39079.6667,2.33
51,4,115,3,1,1,9,171532,171532,9
51,4,120,1,1,1,5,87625,87625,5
51,4,121,1,2,2,31,277999,138999.5,15.5
51,4,121,3,2,2,9,178399,89199.5,4.5
51,4,121,4,1,1,9,217819,217819,9
51,4,133,2,11,11,36,422545,38413.1818,3.27
51,4,133,3,8,8,35,501275,62659.375,4.38
51,4,133,4,8,8,57,937699,117212.375,7.13
51,4,134,1,1,1,3,78878,78878,3
51,4,134,2,1,1,3,22931,22931,3
51,4,134,3,2,2,5,71711,35855.5,2.5
51,4,134,4,1,1,1,18287,18287,1
51,4,135,1,3,3,16,141105,47035,5.33
51,4,135,2,7,7,30,305939,43705.5714,4.29
51,4,135,3,2,2,14,124761,62380.5,7
51,4,136,2,1,1,3,47001,47001,3
51,4,137,1,1,1,4,25873,25873,4
51,4,137,2,2,2,15,92512,46256,7.5
51,4,137,4,1,1,3,61970,61970,3
51,4,139,3,5,5,16,130993,26198.6,3.2
51,4,139,4,1,1,4,40630,40630,4
51,4,140,2,1,1,4,46098,46098,4
51,4,140,3,4,4,15,128032,32008,3.75
51,4,140,4,1,1,4,36196,36196,4
51,4,141,1,3,3,9,85247,28415.6667,3
51,4,141,2,5,5,17,162558,32511.6,3.4
51,4,141,3,1,1,3,38105,38105,3
51,4,141,4,1,1,2,38729,38729,2
51,4,142,3,1,1,8,83914,83914,8
51,4,143,1,2,2,4,29751,14875.5,2
51,4,143,3,1,1,49,200702,200702,49
51,4,143,4,1,1,9,60529,60529,9
51,4,144,3,1,1,6,40522,40522,6
51,4,161,2,1,1,8,299747,299747,8
51,4,169,2,1,1,9,158507,158507,9
51,4,171,2,1,1,4,66061,66061,4
51,4,171,3,1,1,6,83279,83279,6
51,4,174,1,2,2,6,210665,105332.5,3
51,4,174,2,8,8,18,703810,87976.25,2.25
51,4,174,3,4,4,11,336955,84238.75,2.75
51,4,174,4,2,2,6,274404,137202,3
51,4,175,1,2,2,7,155605,77802.5,3.5
51,4,175,2,1,1,2,89726,89726,2
51,4,175,4,1,1,3,86933,86933,3
51,4,176,4,1,1,12,341065,341065,12
51,4,180,4,1,1,46,749183,749183,46
51,4,181,2,3,3,21,296863,98954.3333,7
51,4,181,3,1,1,7,300749,300749,7
51,4,181,4,1,1,64,542913,542913,64
51,4,182,2,1,1,1,110449,110449,1
51,4,182,4,2,2,13,223540,111770,6.5
51,4,190,1,5,5,10,146410,29282,2
51,4,190,2,2,2,3,47779,23889.5,1.5
51,4,190,3,4,4,12,190934,47733.5,3
51,4,191,1,1,1,3,25957,25957,3
51,4,192,1,2,2,3,76792,38396,1.5
51,4,192,2,2,2,9,85759,42879.5,4.5
51,4,192,3,5,5,22,212496,42499.2,4.4
51,4,192,4,2,2,13,250769,125384.5,6.5
51,4,193,3,1,1,2,28508,28508,2
51,4,194,1,2,2,5,47773,23886.5,2.5
51,4,194,2,6,6,19,171086,28514.3333,3.17
51,4,194,3,10,10,40,246794,24679.4,4
51,4,194,4,6,6,47,313971,52328.5,7.83
51,4,197,2,3,3,37,180227,60075.6667,12.33
51,4,197,4,1,1,10,44667,44667,10
51,4,199,1,2,2,3,35968,17984,1.5
51,4,199,3,4,4,16,125646,31411.5,4
51,4,199,4,1,1,2,14857,14857,2
51,4,201,1,4,4,11,80290,20072.5,2.75
51,4,201,2,8,8,17,158734,19841.75,2.13
51,4,201,3,4,4,14,148569,37142.25,3.5
51,4,201,4,2,2,23,127268,63634,11.5
51,4,204,3,1,1,2,17480,17480,2
51,4,207,1,1,1,1,11718,11718,1
51,4,207,2,3,3,15,104837,34945.6667,5
51,4,207,3,1,1,1,17083,17083,1
51,4,220,3,1,1,26,262632,262632,26
51,4,223,2,1,1,7,74214,74214,7
51,4,224,1,1,1,4,38213,38213,4
51,4,226,2,1,1,11,172339,172339,11
51,4,227,1,1,1,5,83250,83250,5
51,4,227,2,1,1,4,49276,49276,4
51,4,227,3,1,1,2,36546,36546,2
51,4,229,1,1,1,4,68021,68021,4
51,4,229,2,1,1,7,70443,70443,7
51,4,229,3,2,2,11,130721,65360.5,5.5
51,4,229,4,2,2,16,437123,218561.5,8
51,4,230,2,5,5,29,348449,69689.8,5.8
51,4,230,3,1,1,5,100377,100377,5
51,4,230,4,2,2,34,495340,247670,17
51,4,231,1,2,2,9,149891,74945.5,4.5
51,4,231,2,4,4,16,311180,77795,4
51,4,231,4,1,1,4,93894,93894,4
51,4,233,1,1,1,8,66976,66976,8
51,4,234,1,1,1,1,45612,45612,1
51,4,240,2,1,1,3,22804,22804,3
51,4,240,3,1,1,14,83844,83844,14
51,4,241,1,1,1,1,21382,21382,1
51,4,241,2,2,2,5,60087,30043.5,2.5
51,4,241,3,1,1,2,37265,37265,2
51,4,242,3,1,1,5,100776,100776,5
51,4,243,2,1,1,8,38236,38236,8
51,4,243,3,2,2,8,89941,44970.5,4
51,4,244,1,8,8,29,158254,19781.75,3.63
51,4,244,2,4,4,17,93189,23297.25,4.25
51,4,245,1,3,3,13,81081,27027,4.33
51,4,245,2,4,4,16,106332,26583,4
51,4,245,3,1,1,9,41091,41091,9
51,4,247,1,3,3,9,55512,18504,3
51,4,248,2,5,5,19,103260,20652,3.8
51,4,249,3,1,1,1,10210,10210,1
51,4,249,4,1,1,13,69874,69874,13
51,4,253,2,4,4,8,97497,24374.25,2
51,4,253,3,2,2,5,68778,34389,2.5
51,4,254,1,1,1,3,34592,34592,3
51,4,254,2,5,5,23,198750,39750,4.6
51,4,254,3,5,5,21,158769,31753.8,4.2
51,4,263,1,5,5,21,238974,47794.8,4.2
51,4,263,2,7,7,31,421635,60233.5714,4.43
51,4,263,3,1,1,7,70609,70609,7
51,4,279,1,1,1,3,13375,13375,3
51,4,279,2,1,1,4,48582,48582,4
51,4,279,3,3,3,9,126876,42292,3
51,4,280,2,3,3,14,100425,33475,4.67
51,4,280,4,2,2,21,184467,92233.5,10.5
51,4,282,1,3,3,8,44649,14883,2.67
51,4,282,2,6,6,17,109772,18295.3333,2.83
51,4,282,3,5,5,29,144727,28945.4,5.8
51,4,282,4,1,1,11,62925,62925,11
51,4,283,1,1,1,5,22142,22142,5
51,4,283,3,1,1,3,28911,28911,3
51,4,283,4,1,1,21,115694,115694,21
51,4,284,1,1,1,2,21090,21090,2
51,4,284,2,1,1,2,21200,21200,2
51,4,301,1,4,4,5,220183,55045.75,1.25
51,4,301,2,4,4,12,238325,59581.25,3
51,4,301,3,2,2,13,216957,108478.5,6.5
51,4,302,1,5,5,6,289755,57951,1.2
51,4,302,2,2,2,4,129036,64518,2
51,4,302,3,1,1,3,71208,71208,3
51,4,304,1,7,7,17,809470,115638.5714,2.43
51,4,304,2,2,2,7,199908,99954,3.5
51,4,304,3,1,1,10,167847,167847,10
51,4,304,4,1,1,4,86718,86718,4
51,4,305,1,2,2,5,113499,56749.5,2.5
51,4,305,2,4,4,24,256543,64135.75,6
51,4,305,3,7,7,44,537215,76745,6.29
51,4,305,4,4,4,109,2225172,556293,27.25
51,4,308,1,5,5,19,417705,83541,3.8
51,4,308,2,2,2,7,160288,80144,3.5
51,4,308,3,1,1,9,176404,176404,9
51,4,308,4,1,1,7,212199,212199,7
51,4,309,1,2,2,9,193624,96812,4.5
51,4,309,2,2,2,11,159950,79975,5.5
51,4,309,3,2,2,13,193138,96569,6.5
51,4,310,1,3,3,5,139686,46562,1.67
51,4,310,2,2,2,3,97745,48872.5,1.5
51,4,312,1,2,2,14,236624,118312,7
51,4,312,2,2,2,9,86183,43091.5,4.5
51,4,312,4,1,1,24,432523,432523,24
51,4,313,1,6,6,35,629567,104927.8333,5.83
51,4,313,2,15,15,104,1840790,122719.3333,6.93
51,4,313,3,4,4,52,759492,189873,13
51,4,313,4,1,1,14,189400,189400,14
51,4,314,2,2,2,16,131220,65610,8
51,4,314,3,3,3,9,144392,48130.6667,3
51,4,315,1,2,2,6,156816,78408,3
51,4,315,2,6,6,30,696992,116165.3333,5
51,4,315,3,2,2,22,349304,174652,11
51,4,316,1,2,2,12,143310,71655,6
51,4,317,1,1,1,2,32956,32956,2
51,4,317,2,1,1,2,66516,66516,2
51,4,317,3,2,2,32,360095,180047.5,16
51,4,320,1,1,1,2,56268,56268,2
51,4,320,2,6,6,11,299293,49882.1667,1.83
51,4,321,1,2,2,10,225103,112551.5,5
51,4,321,2,3,3,7,275302,91767.3333,2.33
51,4,321,3,1,1,10,200137,200137,10
51,4,322,3,1,1,7,86971,86971,7
51,4,342,1,2,2,2,52576,26288,1
51,4,342,2,1,1,1,16240,16240,1
51,4,343,4,1,1,17,79187,79187,17
51,4,344,2,4,4,10,111337,27834.25,2.5
51,4,344,3,1,1,4,50126,50126,4
51,4,346,2,1,1,3,16468,16468,3
51,4,346,3,1,1,4,39733,39733,4
51,4,347,1,3,3,6,113596,37865.3333,2
51,4,347,2,1,1,5,55665,55665,5
51,4,347,3,2,2,6,98522,49261,3
51,4,347,4,1,1,14,69843,69843,14
51,4,349,2,1,1,1,11147,11147,1
51,4,351,1,3,3,7,61015,20338.3333,2.33
51,4,351,2,3,3,8,77191,25730.3333,2.67
51,4,361,1,1,1,4,47704,47704,4
51,4,361,2,2,2,21,318371,159185.5,10.5
51,4,361,3,3,3,80,595094,198364.6667,26.67
51,4,363,1,1,1,3,30990,30990,3
51,4,363,2,1,1,4,125123,125123,4
51,4,364,1,1,1,10,47851,47851,10
51,4,364,2,1,1,10,100298,100298,10
51,4,364,4,1,1,7,120650,120650,7
51,4,381,1,1,1,6,47454,47454,6
51,4,381,2,1,1,2,9802,9802,2
51,4,381,3,2,2,9,51934,25967,4.5
51,4,381,4,1,1,9,93424,93424,9
51,4,382,3,1,1,12,63345,63345,12
51,4,383,1,3,3,13,60783,20261,4.33
51,4,383,2,2,2,15,69051,34525.5,7.5
51,4,383,3,2,2,8,41345,20672.5,4
51,4,384,1,2,2,5,71277,35638.5,2.5
51,4,384,2,7,7,15,336508,48072.5714,2.14
51,4,385,1,2,2,5,21542,10771,2.5
51,4,385,2,5,5,23,110506,22101.2,4.6
51,4,385,3,1,1,10,123267,123267,10
51,4,401,1,1,1,3,62234,62234,3
51,4,404,1,1,1,1,43543,43543,1
51,4,420,1,3,3,14,169051,56350.3333,4.67
51,4,420,2,9,9,26,191373,21263.6667,2.89
51,4,420,3,2,2,11,60878,30439,5.5
51,4,420,4,1,1,6,54473,54473,6
51,4,421,3,1,1,26,76610,76610,26
51,4,423,2,1,1,4,32764,32764,4
51,4,425,2,1,1,1,3439,3439,1
51,4,425,3,1,1,6,21778,21778,6
51,4,425,4,1,1,8,94893,94893,8
51,4,426,3,1,1,2,22585,22585,2
51,4,427,2,1,1,8,22866,22866,8
51,4,441,3,1,1,23,242363,242363,23
51,4,442,1,1,1,1,46223,46223,1
51,4,442,2,1,1,6,190930,190930,6
51,4,443,1,4,4,7,216876,54219,1.75
51,4,443,2,1,1,2,65287,65287,2
51,4,445,1,1,1,1,33862,33862,1
51,4,446,1,1,1,1,29434,29434,1
51,4,463,1,1,1,3,17890,17890,3
51,4,463,2,3,3,8,78569,26189.6667,2.67
51,4,463,3,1,1,3,22680,22680,3
51,4,465,2,2,2,6,46845,23422.5,3
51,4,465,3,2,2,13,126326,63163,6.5
51,4,466,4,1,1,11,94018,94018,11
51,4,469,1,3,3,7,41859,13953,2.33
51,4,469,2,5,5,14,85708,17141.6,2.8
51,4,469,3,3,3,26,152659,50886.3333,8.67
51,4,470,2,6,6,20,122631,20438.5,3.33
51,4,470,3,1,1,4,18232,18232,4
51,4,470,4,1,1,19,220571,220571,19
51,4,480,1,5,5,15,347064,69412.8,3
51,4,482,2,1,1,1,36023,36023,1
51,4,483,1,1,1,1,24636,24636,1
51,4,501,3,1,1,1,9593,9593,1
51,4,512,1,1,1,1,43449,43449,1
51,4,513,1,4,4,7,205129,51282.25,1.75
51,4,514,1,1,1,1,42859,42859,1
51,4,514,2,1,1,3,59086,59086,3
51,4,518,2,1,1,2,22790,22790,2
51,4,519,1,4,4,7,189349,47337.25,1.75
51,4,519,2,3,3,7,232047,77349,2.33
51,4,530,2,1,1,1,16315,16315,1
51,4,531,2,2,2,6,45028,22514,3
51,4,531,3,1,1,4,30824,30824,4
51,4,539,1,1,1,3,21923,21923,3
51,4,539,2,1,1,5,33938,33938,5
51,4,540,1,53,53,168,1614900,30469.8113,3.17
51,4,540,2,27,27,108,966301,35788.9259,4
51,4,540,3,7,7,39,270832,38690.2857,5.57
51,4,540,4,2,2,12,126941,63470.5,6
51,4,541,1,5,5,15,151841,30368.2,3
51,4,541,2,6,6,18,173866,28977.6667,3
51,4,541,3,2,2,5,49484,24742,2.5
51,4,542,2,6,6,17,114063,19010.5,2.83
51,4,542,3,2,2,7,43631,21815.5,3.5
51,4,544,1,1,1,1,18741,18741,1
51,4,544,2,1,1,2,43195,43195,2
51,4,547,2,1,1,4,24897,24897,4
51,4,548,1,1,1,2,47293,47293,2
51,4,560,1,119,119,322,2079804,17477.3445,2.71
51,4,560,2,89,89,252,1705534,19163.3034,2.83
51,4,560,3,12,12,31,231414,19284.5,2.58
51,4,561,1,5,5,10,56601,11320.2,2
51,4,561,2,2,2,3,19175,9587.5,1.5
51,4,561,3,1,1,5,28064,28064,5
51,4,564,1,1,1,1,2704,2704,1
51,4,564,2,1,1,2,62043,62043,2
51,4,565,1,1,1,1,1937,1937,1
51,4,566,1,5,5,10,37829,7565.8,2
51,4,566,2,8,8,21,99629,12453.625,2.63
51,4,566,3,3,3,17,91288,30429.3333,5.67
51,4,602,1,3,3,7,44285,14761.6667,2.33
51,4,602,3,1,1,2,20212,20212,2
51,4,603,1,43,43,105,541706,12597.814,2.44
51,4,603,2,4,4,10,47132,11783,2.5
51,4,633,1,7,7,14,63651,9093,2
51,4,633,2,1,1,2,12367,12367,2
51,4,633,3,1,1,41,189639,189639,41
51,4,634,1,1,1,17,78499,78499,17
51,4,634,2,4,4,51,249917,62479.25,12.75
51,4,634,3,2,2,18,110450,55225,9
51,4,639,1,2,2,34,146428,73214,17
51,4,639,2,3,3,29,152916,50972,9.67
51,4,640,1,30,30,68,328041,10934.7,2.27
51,4,640,2,11,11,37,178321,16211,3.36
51,4,640,3,14,14,114,493107,35221.9286,8.14
51,4,660,2,1,1,2,36087,36087,2
51,4,660,3,2,2,14,248116,124058,7
51,4,660,4,1,1,9,195078,195078,9
51,4,661,3,1,1,4,72121,72121,4
51,4,662,1,7,7,26,157004,22429.1429,3.71
51,4,662,2,3,3,11,49106,16368.6667,3.67
51,4,662,3,3,3,18,97299,32433,6
51,4,662,4,1,1,12,79373,79373,12
51,4,663,1,1,1,3,16191,16191,3
51,4,663,2,1,1,2,23552,23552,2
51,4,663,3,3,3,11,130422,43474,3.67
51,4,680,1,1,1,3,52785,52785,3
51,4,680,2,1,1,7,145016,145016,7
51,4,681,1,1,1,1,31136,31136,1
51,4,681,3,1,1,7,103756,103756,7
51,4,691,1,1,1,1,32538,32538,1
51,4,691,2,1,1,3,31226,31226,3
51,4,691,3,1,1,5,48900,48900,5
51,4,694,3,1,1,5,95625,95625,5
51,4,696,2,6,6,31,190033,31672.1667,5.17
51,4,696,3,1,1,5,29551,29551,5
51,4,710,2,5,5,42,354492,70898.4,8.4
51,4,710,3,2,2,29,295502,147751,14.5
51,4,710,4,7,7,118,1485658,212236.8571,16.86
51,4,711,2,2,2,10,120581,60290.5,5
51,4,711,3,3,3,37,438893,146297.6667,12.33
51,4,720,1,3,3,10,65365,21788.3333,3.33
51,4,720,2,7,7,24,200331,28618.7143,3.43
51,4,720,3,19,19,84,788422,41495.8947,4.42
51,4,720,4,18,18,113,1128639,62702.1667,6.28
51,4,721,1,1,1,2,14302,14302,2
51,4,721,2,3,3,60,308115,102705,20
51,4,724,2,1,1,2,13240,13240,2
51,4,724,3,1,1,8,55745,55745,8
51,4,740,2,1,1,4,10066,10066,4
51,4,740,3,1,1,30,92532,92532,30
51,4,740,4,1,1,6,115643,115643,6
51,4,750,1,8,8,49,144284,18035.5,6.13
51,4,750,2,18,18,185,474069,26337.1667,10.28
51,4,751,1,15,15,62,150053,10003.5333,4.13
51,4,751,2,25,25,155,380282,15211.28,6.2
51,4,751,3,1,1,8,15064,15064,8
51,4,752,2,2,2,12,31978,15989,6
51,4,753,1,3,3,17,42441,14147,5.67
51,4,753,2,7,7,49,127644,18234.8571,7
51,4,754,1,4,4,13,30652,7663,3.25
51,4,754,2,2,2,6,14680,7340,3
51,4,754,3,1,1,10,27433,27433,10
